frame_idx,start_ms,end_ms,f1,p1,f2,p2,f3,p3,f4,p4,f5,p5
813,2168.0,2253.33,187.5,37.65,175.8,20.84,199.2,20.71,46.9,20.68,93.8,19.74
814,2170.67,2256.0,187.5,37.55,46.9,22.87,199.2,21.92,175.8,21.83,58.6,20.05
815,2173.33,2258.67,187.5,37.33,46.9,25.14,58.6,23.46,199.2,22.69,175.8,22.66
816,2176.0,2261.33,187.5,37.05,46.9,27.52,58.6,26.72,175.8,23.1,199.2,22.93
817,2178.67,2264.0,187.5,36.64,46.9,30.12,58.6,29.7,175.8,23.19,199.2,22.71
818,2181.33,2266.67,187.5,36.1,46.9,32.95,58.6,32.3,175.8,22.85,199.2,22.03
819,2184.0,2269.33,46.9,35.93,187.5,35.5,58.6,34.5,175.8,22.04,199.2,20.92
820,2186.67,2272.0,46.9,38.91,58.6,36.32,187.5,34.84,175.8,20.79,199.2,19.44
821,2189.33,2274.67,46.9,41.83,58.6,37.68,187.5,34.14,175.8,19.2,93.8,17.85
822,2192.0,2277.33,46.9,44.66,58.6,38.5,187.5,33.39,35.2,21.36,93.8,18.3
823,2194.67,2280.0,46.9,47.26,58.6,38.74,187.5,32.68,35.2,25.35,93.8,18.71
824,2197.33,2282.67,46.9,49.5,58.6,38.4,187.5,32.01,35.2,29.25,93.8,19.0
825,2200.0,2285.33,46.9,51.32,58.6,37.46,35.2,32.89,187.5,31.39,93.8,19.15
826,2202.67,2288.0,46.9,52.62,35.2,36.15,58.6,36.0,187.5,30.83,93.8,19.17
827,2205.33,2290.67,46.9,53.33,35.2,38.89,58.6,34.1,187.5,30.39,93.8,19.07
828,2208.0,2293.33,46.9,53.33,35.2,41.13,58.6,31.98,187.5,30.1,175.8,19.79
829,2210.67,2296.0,46.9,52.49,35.2,42.92,187.5,29.95,58.6,29.87,175.8,22.07
830,2213.33,2298.67,46.9,50.85,35.2,44.21,187.5,29.94,58.6,27.81,175.8,24.25
831,2216.0,2301.33,46.9,48.49,35.2,44.93,187.5,30.02,175.8,26.18,58.6,25.86
832,2218.67,2304.0,46.9,45.53,35.2,45.06,187.5,30.13,175.8,27.75,58.6,24.01
833,2221.33,2306.67,35.2,44.63,46.9,42.07,187.5,30.25,175.8,28.9,58.6,22.23
834,2224.0,2309.33,35.2,43.85,46.9,38.11,187.5,30.26,175.8,29.69,58.6,20.56
835,2226.67,2312.0,35.2,42.78,46.9,33.79,187.5,30.18,175.8,30.03,58.6,18.95
836,2229.33,2314.67,35.2,41.45,187.5,30.04,175.8,29.86,46.9,29.24,58.6,17.44
837,2232.0,2317.33,35.2,40.03,187.5,29.81,175.8,29.23,46.9,24.5,93.8,16.6
838,2234.67,2320.0,35.2,38.79,187.5,29.58,175.8,28.02,46.9,19.59,93.8,17.12
839,2237.33,2322.67,35.2,37.78,187.5,29.42,175.8,26.17,93.8,17.72,82.0,17.55
840,2240.0,2325.33,35.2,36.94,187.5,29.32,175.8,23.72,82.0,19.02,93.8,18.35
841,2242.67,2328.0,35.2,36.33,187.5,29.4,175.8,20.62,82.0,20.54,93.8,19.08
842,2245.33,2330.67,35.2,36.1,187.5,29.58,82.0,21.69,93.8,20.06,175.8,17.04
843,2248.0,2333.33,35.2,36.19,187.5,29.75,82.0,22.27,93.8,21.19,58.6,15.62
844,2250.67,2336.0,35.2,36.43,187.5,29.96,93.8,22.51,82.0,22.04,46.9,20.6
845,2253.33,2338.67,35.2,36.66,187.5,30.24,46.9,25.96,93.8,24.02,82.0,20.91
846,2256.0,2341.33,35.2,36.95,46.9,31.18,187.5,30.63,93.8,25.57,58.6,21.92
847,2258.67,2344.0,35.2,37.28,46.9,36.01,187.5,31.18,93.8,27.0,58.6,24.79
848,2261.33,2346.67,46.9,40.29,35.2,37.52,187.5,31.84,93.8,28.13,58.6,27.95
849,2264.0,2349.33,46.9,43.85,35.2,37.62,187.5,32.59,58.6,31.25,93.8,28.92
850,2266.67,2352.0,46.9,46.64,35.2,37.52,58.6,34.43,187.5,33.33,93.8,29.5
851,2269.33,2354.67,46.9,48.59,58.6,37.29,35.2,37.23,187.5,34.02,93.8,29.92
852,2272.0,2357.33,46.9,49.67,58.6,39.69,35.2,36.7,187.5,34.68,175.8,32.11
853,2274.67,2360.0,46.9,49.98,58.6,41.44,35.2,35.8,187.5,35.33,175.8,34.55
854,2277.33,2362.67,46.9,49.47,58.6,42.5,175.8,36.23,187.5,35.92,35.2,34.56
855,2280.0,2365.33,46.9,48.19,58.6,42.83,175.8,37.19,187.5,36.39,35.2,32.96
856,2282.67,2368.0,46.9,46.19,58.6,42.39,175.8,37.46,187.5,36.68,93.8,31.29
857,2285.33,2370.67,46.9,43.57,58.6,41.17,175.8,37.04,187.5,36.79,93.8,31.53
858,2288.0,2373.33,46.9,40.52,58.6,39.16,187.5,36.69,175.8,36.0,128.9,32.21
859,2290.67,2376.0,46.9,37.17,58.6,36.42,187.5,36.36,175.8,34.42,128.9,33.75
860,2293.33,2378.67,187.5,35.72,128.9,34.96,46.9,33.5,58.6,33.23,175.8,32.49
861,2296.0,2381.33,128.9,35.75,187.5,34.73,93.8,32.37,175.8,30.42,58.6,29.82
862,2298.67,2384.0,128.9,36.05,187.5,33.45,93.8,32.16,175.8,28.3,58.6,26.36
863,2301.33,2386.67,128.9,35.79,187.5,31.91,93.8,31.81,175.8,26.26,117.2,24.82
864,2304.0,2389.33,128.9,35.08,93.8,31.5,187.5,30.16,175.8,24.49,117.2,24.11
865,2306.67,2392.0,128.9,33.94,93.8,31.25,187.5,28.26,117.2,23.37,175.8,23.04
866,2309.33,2394.67,128.9,32.4,93.8,31.08,187.5,26.29,140.6,22.99,117.2,22.61
867,2312.0,2397.33,93.8,30.96,128.9,30.57,187.5,24.33,140.6,22.92,117.2,21.79
868,2314.67,2400.0,93.8,30.75,128.9,28.66,187.5,22.43,140.6,22.14,117.2,20.77
869,2317.33,2402.67,93.8,30.46,128.9,26.79,105.5,21.09,187.5,20.63,35.2,20.62
870,2320.0,2405.33,93.8,30.23,128.9,24.93,35.2,23.37,105.5,22.83,46.9,22.06
871,2322.67,2408.0,93.8,30.21,46.9,26.75,35.2,25.9,105.5,24.02,58.6,23.7
872,2325.33,2410.67,46.9,31.66,93.8,30.47,35.2,28.04,58.6,26.46,105.5,24.6
873,2328.0,2413.33,46.9,36.51,93.8,30.95,35.2,29.77,58.6,29.62,105.5,24.69
874,2330.67,2416.0,46.9,41.11,58.6,33.08,93.8,31.57,35.2,31.11,105.5,24.44
875,2333.33,2418.67,46.9,45.28,58.6,36.75,93.8,32.32,35.2,31.99,105.5,23.92
876,2336.0,2421.33,46.9,48.95,58.6,40.46,93.8,33.12,35.2,32.4,105.5,23.29
877,2338.67,2424.0,46.9,52.01,58.6,44.08,93.8,33.84,35.2,32.29,105.5,22.77
878,2341.33,2426.67,46.9,54.33,58.6,47.57,93.8,34.37,35.2,31.7,105.5,22.51
879,2344.0,2429.33,46.9,55.84,58.6,50.78,93.8,34.71,35.2,30.7,105.5,22.45
880,2346.67,2432.0,46.9,56.51,58.6,53.54,93.8,34.86,35.2,29.32,105.5,22.46
881,2349.33,2434.67,46.9,56.35,58.6,55.76,93.8,34.8,35.2,27.63,70.3,24.06
882,2352.0,2437.33,58.6,57.33,46.9,55.44,93.8,34.57,70.3,26.16,35.2,25.65
883,2354.67,2440.0,58.6,58.24,46.9,53.78,93.8,34.27,70.3,28.07,35.2,23.51
884,2357.33,2442.67,58.6,58.45,46.9,51.5,93.8,33.94,70.3,29.72,35.2,21.18
885,2360.0,2445.33,58.6,57.85,46.9,48.76,93.8,33.63,70.3,31.17,82.0,22.06
886,2362.67,2448.0,58.6,56.4,46.9,45.68,93.8,33.29,70.3,32.42,82.0,23.69
887,2365.33,2450.67,58.6,54.17,46.9,42.32,70.3,33.37,93.8,32.89,82.0,24.65
888,2368.0,2453.33,58.6,51.25,46.9,38.78,70.3,33.95,93.8,32.42,82.0,24.89
889,2370.67,2456.0,58.6,47.93,46.9,35.02,70.3,33.92,93.8,31.74,82.0,24.57
890,2373.33,2458.67,58.6,44.54,70.3,33.12,46.9,30.9,93.8,30.72,82.0,23.86
891,2376.0,2461.33,58.6,41.27,70.3,31.56,93.8,29.46,46.9,26.38,175.8,23.36
892,2378.67,2464.0,58.6,38.28,70.3,29.3,93.8,28.06,175.8,24.01,187.5,22.75
893,2381.33,2466.67,58.6,35.85,93.8,26.69,70.3,26.34,175.8,24.34,187.5,23.28
894,2384.0,2469.33,58.6,34.14,93.8,25.49,175.8,24.24,187.5,23.71,70.3,22.84
895,2386.67,2472.0,58.6,33.06,93.8,24.35,35.2,24.08,187.5,23.93,175.8,23.79
896,2389.33,2474.67,58.6,32.52,35.2,28.05,187.5,23.9,93.8,23.24,175.8,23.06
897,2392.0,2477.33,58.6,32.49,35.2,32.02,187.5,23.7,93.8,22.07,175.8,21.96
898,2394.67,2480.0,35.2,35.97,58.6,32.87,187.5,23.27,23.4,21.35,46.9,20.79
899,2397.33,2482.67,35.2,39.9,58.6,33.54,46.9,28.55,23.4,22.79,187.5,22.61
900,2400.0,2485.33,35.2,43.72,46.9,36.35,58.6,34.58,23.4,23.92,187.5,21.78
901,2402.67,2488.0,35.2,47.26,46.9,43.9,58.6,36.12,23.4,24.83,187.5,20.8
902,2405.33,2490.67,46.9,51.06,35.2,50.4,58.6,38.11,23.4,25.45,117.2,19.92
903,2408.0,2493.33,46.9,57.63,35.2,53.16,58.6,40.4,23.4,25.59,117.2,19.79
904,2410.67,2496.0,46.9,63.42,35.2,55.44,58.6,42.94,23.4,25.3,117.2,19.31
905,2413.33,2498.67,46.9,68.35,35.2,57.04,58.6,45.6,23.4,24.75,117.2,18.54
906,2416.0,2501.33,46.9,72.33,35.2,57.88,58.6,48.23,23.4,23.98,117.2,17.59
907,2418.67,2504.0,46.9,75.19,35.2,57.95,58.6,50.75,23.4,23.02,70.3,16.78
908,2421.33,2506.67,46.9,76.87,35.2,57.24,58.6,53.08,23.4,21.94,70.3,18.2
909,2424.0,2509.33,46.9,77.35,35.2,55.72,58.6,55.07,23.4,20.87,70.3,19.25
910,2426.67,2512.0,46.9,76.53,58.6,56.75,35.2,53.58,70.3,19.81,23.4,19.71
911,2429.33,2514.67,46.9,74.37,58.6,58.11,35.2,50.96,70.3,19.85,23.4,18.44
912,2432.0,2517.33,46.9,71.02,58.6,59.06,35.2,47.89,70.3,19.47,23.4,17.14
913,2434.67,2520.0,46.9,66.57,58.6,59.62,35.2,44.5,70.3,18.74,23.4,15.97
914,2437.33,2522.67,46.9,61.12,58.6,59.84,35.2,40.97,70.3,17.74,23.4,14.96
915,2440.0,2525.33,58.6,59.68,46.9,54.93,35.2,37.53,70.3,16.69,93.8,15.0
916,2442.67,2528.0,58.6,59.27,46.9,48.32,35.2,34.25,70.3,15.63,93.8,15.22
917,2445.33,2530.67,58.6,58.84,46.9,41.56,35.2,31.23,93.8,15.5,70.3,14.57
918,2448.0,2533.33,58.6,58.42,46.9,35.25,35.2,28.65,93.8,15.75,70.3,13.74
919,2450.67,2536.0,58.6,57.99,46.9,30.3,35.2,26.61,93.8,15.91,70.3,13.5
920,2453.33,2538.67,58.6,57.5,46.9,27.68,35.2,25.23,93.8,16.03,70.3,14.19
921,2456.0,2541.33,58.6,57.02,46.9,27.75,35.2,24.5,93.8,16.17,70.3,15.79
922,2458.67,2544.0,58.6,56.45,46.9,30.16,35.2,24.47,70.3,18.02,93.8,16.51
923,2461.33,2546.67,58.6,55.59,46.9,34.08,35.2,25.19,70.3,20.63,93.8,17.03
924,2464.0,2549.33,58.6,54.46,46.9,38.47,35.2,26.52,70.3,23.19,93.8,17.78
925,2466.67,2552.0,58.6,53.08,46.9,42.66,35.2,28.13,70.3,25.32,93.8,18.73
926,2469.33,2554.67,58.6,51.25,46.9,46.51,35.2,29.62,70.3,26.93,82.0,20.16
927,2472.0,2557.33,46.9,49.82,58.6,48.94,35.2,30.91,70.3,27.88,82.0,22.27
928,2474.67,2560.0,46.9,52.32,58.6,46.34,35.2,31.96,70.3,27.98,82.0,24.57
929,2477.33,2562.67,46.9,54.01,58.6,43.47,35.2,32.59,70.3,27.32,82.0,26.83
930,2480.0,2565.33,46.9,54.98,58.6,40.37,35.2,32.61,82.0,28.75,70.3,26.05
931,2482.67,2568.0,46.9,55.3,58.6,37.19,35.2,31.99,82.0,30.19,70.3,24.29
932,2485.33,2570.67,46.9,54.95,58.6,34.18,82.0,30.93,35.2,30.83,70.3,22.32
933,2488.0,2573.33,46.9,54.07,58.6,31.52,82.0,30.81,35.2,29.09,93.8,20.61
934,2490.67,2576.0,46.9,52.9,82.0,29.95,58.6,29.46,35.2,26.68,93.8,20.54
935,2493.33,2578.67,46.9,51.47,82.0,28.36,58.6,28.34,35.2,23.7,93.8,20.47
936,2496.0,2581.33,46.9,49.86,58.6,28.33,82.0,26.13,93.8,20.35,35.2,20.29
937,2498.67,2584.0,46.9,48.26,58.6,29.27,82.0,23.53,187.5,20.6,93.8,20.04
938,2501.33,2586.67,46.9,46.68,58.6,30.98,187.5,22.03,82.0,20.69,93.8,19.43
939,2504.0,2589.33,46.9,45.14,58.6,33.16,187.5,23.54,93.8,18.45,82.0,17.81
940,2506.67,2592.0,46.9,43.69,58.6,35.42,187.5,25.06,93.8,17.08,70.3,16.93
941,2509.33,2594.67,46.9,42.21,58.6,37.54,187.5,26.67,175.8,16.59,70.3,16.46
942,2512.0,2597.33,46.9,40.53,58.6,39.34,187.5,28.28,175.8,16.78,70.3,15.75
943,2514.67,2600.0,58.6,40.66,46.9,38.62,187.5,29.86,175.8,16.96,199.2,15.09
944,2517.33,2602.67,58.6,41.39,46.9,36.39,187.5,31.44,175.8,17.22,199.2,15.95
945,2520.0,2605.33,58.6,41.69,46.9,33.62,187.5,32.86,35.2,19.09,175.8,17.82
946,2522.67,2608.0,58.6,41.74,187.5,34.2,46.9,30.09,35.2,22.58,175.8,18.72
947,2525.33,2610.67,58.6,41.61,187.5,35.43,35.2,25.95,46.9,25.82,70.3,21.55
948,2528.0,2613.33,58.6,41.47,187.5,36.45,35.2,29.11,70.3,25.61,175.8,21.36
949,2530.67,2616.0,58.6,41.65,187.5,37.32,35.2,32.17,70.3,29.69,175.8,22.84
950,2533.33,2618.67,58.6,42.2,187.5,38.01,35.2,35.31,70.3,33.3,175.8,24.29
951,2536.0,2621.33,58.6,42.98,35.2,38.52,187.5,38.5,70.3,36.22,175.8,25.55
952,2538.67,2624.0,58.6,43.92,35.2,41.71,187.5,38.77,70.3,38.2,175.8,26.52
953,2541.33,2626.67,58.6,44.91,35.2,44.81,70.3,39.04,187.5,38.77,175.8,27.2
954,2544.0,2629.33,35.2,47.94,58.6,45.64,70.3,38.83,187.5,38.62,175.8,27.4
955,2546.67,2632.0,35.2,51.22,58.6,45.85,187.5,38.3,70.3,37.71,46.9,34.5
956,2549.33,2634.67,35.2,54.52,58.6,45.5,46.9,42.67,187.5,37.76,70.3,35.72
957,2552.0,2637.33,35.2,57.66,46.9,50.46,58.6,44.51,187.5,37.09,70.3,33.12
958,2554.67,2640.0,35.2,60.56,46.9,57.74,58.6,42.82,187.5,36.31,82.0,31.18
959,2557.33,2642.67,46.9,64.25,35.2,63.17,58.6,40.67,187.5,35.44,82.0,31.19
960,2560.0,2645.33,46.9,69.81,35.2,65.35,58.6,38.33,187.5,34.56,82.0,30.49
961,2562.67,2648.0,46.9,74.42,35.2,66.88,58.6,36.07,187.5,33.6,82.0,29.13
962,2565.33,2650.67,46.9,77.94,35.2,67.73,58.6,34.38,187.5,32.54,82.0,27.15
963,2568.0,2653.33,46.9,80.25,35.2,67.88,58.6,33.78,187.5,31.46,23.4,25.55
964,2570.67,2656.0,46.9,81.32,35.2,67.27,58.6,34.58,187.5,30.41,23.4,25.47
965,2573.33,2658.67,46.9,81.17,35.2,65.84,58.6,36.73,187.5,29.42,23.4,25.36
966,2576.0,2661.33,46.9,79.85,35.2,63.6,58.6,39.86,187.5,28.51,23.4,25.2
967,2578.67,2664.0,46.9,77.4,35.2,60.63,58.6,43.47,187.5,27.73,23.4,24.92
968,2581.33,2666.67,46.9,73.91,35.2,57.02,58.6,47.05,187.5,27.08,23.4,24.46
969,2584.0,2669.33,46.9,69.66,35.2,52.76,58.6,50.03,187.5,26.52,70.3,24.88
970,2586.67,2672.0,46.9,64.78,58.6,52.12,35.2,47.97,187.5,26.04,70.3,25.83
971,2589.33,2674.67,46.9,59.47,58.6,53.07,35.2,42.72,70.3,26.86,187.5,25.66
972,2592.0,2677.33,46.9,53.95,58.6,52.73,35.2,37.14,70.3,28.05,187.5,25.36
973,2594.67,2680.0,58.6,51.14,46.9,48.3,35.2,31.45,70.3,29.32,187.5,25.13
974,2597.33,2682.67,58.6,48.3,46.9,42.76,70.3,30.67,35.2,25.79,187.5,24.97
975,2600.0,2685.33,58.6,44.31,46.9,37.53,70.3,32.07,187.5,24.95,35.2,20.29
976,2602.67,2688.0,58.6,39.5,70.3,33.27,46.9,32.69,187.5,25.02,175.8,17.73
977,2605.33,2690.67,58.6,34.16,70.3,34.15,46.9,28.18,187.5,25.21,175.8,17.48
978,2608.0,2693.33,70.3,34.69,58.6,28.49,187.5,25.56,46.9,24.03,175.8,17.47
979,2610.67,2696.0,70.3,34.73,187.5,25.99,58.6,22.77,46.9,20.35,175.8,17.81
980,2613.33,2698.67,70.3,34.25,187.5,26.5,175.8,18.42,82.0,18.21,58.6,17.37
981,2616.0,2701.33,70.3,33.51,187.5,27.09,82.0,19.7,175.8,19.25,105.5,16.48
982,2618.67,2704.0,70.3,32.72,187.5,27.67,82.0,21.33,175.8,20.27,105.5,16.58
983,2621.33,2706.67,70.3,31.96,187.5,28.22,82.0,23.21,175.8,21.36,105.5,16.34
984,2624.0,2709.33,70.3,31.41,187.5,28.68,82.0,25.27,175.8,22.48,105.5,15.84
985,2626.67,2712.0,70.3,31.22,187.5,28.98,82.0,27.32,175.8,23.53,105.5,15.11
986,2629.33,2714.67,70.3,31.12,82.0,29.41,187.5,29.13,175.8,24.4,93.8,14.78
987,2632.0,2717.33,82.0,31.45,70.3,30.94,187.5,29.1,175.8,25.09,93.8,17.29
988,2634.67,2720.0,82.0,33.28,70.3,30.66,187.5,28.91,175.8,25.52,93.8,19.72
989,2637.33,2722.67,82.0,34.91,70.3,30.09,187.5,28.55,175.8,25.7,93.8,21.82
990,2640.0,2725.33,82.0,36.37,70.3,29.18,187.5,27.95,175.8,25.74,93.8,23.38
991,2642.67,2728.0,82.0,37.44,70.3,28.11,187.5,27.15,175.8,25.62,93.8,24.44
992,2645.33,2730.67,82.0,37.97,70.3,27.05,187.5,26.16,175.8,25.43,35.2,25.19
993,2648.0,2733.33,82.0,37.89,35.2,28.27,70.3,26.08,93.8,25.41,175.8,25.17
994,2650.67,2736.0,82.0,37.09,35.2,31.36,93.8,25.47,70.3,25.31,175.8,24.81
995,2653.33,2738.67,82.0,35.6,35.2,34.39,46.9,25.85,93.8,25.34,70.3,24.7
996,2656.0,2741.33,35.2,37.42,82.0,33.66,46.9,29.7,93.8,24.91,70.3,23.97
997,2658.67,2744.0,35.2,40.45,46.9,33.69,82.0,31.42,93.8,24.21,70.3,22.96
998,2661.33,2746.67,35.2,43.41,46.9,37.79,82.0,29.05,93.8,23.26,175.8,21.78
999,2664.0,2749.33,35.2,46.19,46.9,42.03,82.0,26.75,93.8,22.1,175.8,20.49
1000,2666.67,2752.0,35.2,48.76,46.9,46.29,82.0,24.68,93.8,20.74,175.8,18.92
1001,2669.33,2754.67,35.2,51.16,46.9,50.4,82.0,22.96,58.6,19.48,93.8,19.18
1002,2672.0,2757.33,46.9,54.12,35.2,53.45,58.6,24.38,82.0,21.74,187.5,18.99
1003,2674.67,2760.0,46.9,57.29,35.2,55.61,58.6,28.92,82.0,21.1,187.5,19.16
1004,2677.33,2762.67,46.9,59.71,35.2,57.61,58.6,32.98,82.0,21.03,187.5,19.25
1005,2680.0,2765.33,46.9,61.27,35.2,59.31,58.6,36.4,82.0,21.43,187.5,19.22
1006,2682.67,2768.0,46.9,61.85,35.2,60.67,58.6,39.1,82.0,22.13,23.4,20.73
1007,2685.33,2770.67,35.2,61.79,46.9,61.17,58.6,41.18,23.4,23.64,82.0,22.82
1008,2688.0,2773.33,35.2,62.66,46.9,59.14,58.6,42.64,23.4,26.62,82.0,23.39
1009,2690.67,2776.0,35.2,63.2,46.9,55.81,58.6,43.44,23.4,29.62,70.3,27.07
1010,2693.33,2778.67,35.2,63.34,46.9,51.25,58.6,43.56,23.4,32.53,70.3,30.41
1011,2696.0,2781.33,35.2,63.03,46.9,45.66,58.6,42.98,23.4,35.32,70.3,33.22
1012,2698.67,2784.0,35.2,62.23,58.6,41.68,46.9,39.27,23.4,37.93,70.3,35.37
1013,2701.33,2786.67,35.2,60.99,23.4,40.28,58.6,39.7,70.3,36.8,46.9,32.32
1014,2704.0,2789.33,35.2,59.41,23.4,42.29,70.3,37.54,58.6,37.0,46.9,25.11
1015,2706.67,2792.0,35.2,57.58,23.4,43.97,70.3,37.56,58.6,33.66,82.0,22.7
1016,2709.33,2794.67,35.2,55.64,23.4,45.35,70.3,36.85,58.6,29.83,82.0,22.27
1017,2712.0,2797.33,35.2,53.81,23.4,46.36,70.3,35.44,58.6,25.63,82.0,21.89
1018,2714.67,2800.0,35.2,52.37,23.4,46.96,70.3,33.37,82.0,21.58,58.6,21.26
1019,2717.33,2802.67,35.2,51.54,23.4,47.1,70.3,30.69,82.0,21.37,199.2,17.69
1020,2720.0,2805.33,35.2,51.41,23.4,46.79,70.3,27.57,82.0,21.17,199.2,17.33
1021,2722.67,2808.0,35.2,51.9,23.4,46.04,70.3,24.23,82.0,20.82,199.2,16.8
1022,2725.33,2810.67,35.2,52.74,23.4,45.03,70.3,21.09,82.0,20.11,105.5,17.06
1023,2728.0,2813.33,35.2,53.69,23.4,43.88,82.0,19.05,46.9,18.59,105.5,18.51
1024,2730.67,2816.0,35.2,54.64,23.4,42.59,46.9,20.83,105.5,20.06,93.8,19.28
1025,2733.33,2818.67,35.2,55.4,23.4,41.16,93.8,23.97,46.9,22.99,105.5,21.79
1026,2736.0,2821.33,35.2,55.86,23.4,39.54,93.8,28.41,46.9,25.12,105.5,23.77
1027,2738.67,2824.0,35.2,55.87,23.4,37.85,93.8,32.36,46.9,27.22,105.5,26.14
1028,2741.33,2826.67,35.2,55.2,23.4,36.38,93.8,35.87,46.9,29.25,105.5,28.84
1029,2744.0,2829.33,35.2,53.98,93.8,38.88,23.4,35.11,105.5,31.84,46.9,30.89
1030,2746.67,2832.0,35.2,52.47,93.8,41.48,105.5,35.03,23.4,33.85,46.9,31.76
1031,2749.33,2834.67,35.2,50.81,93.8,43.66,105.5,38.23,23.4,32.52,46.9,31.64
1032,2752.0,2837.33,35.2,49.08,93.8,45.39,105.5,41.3,23.4,31.15,46.9,30.45
1033,2754.67,2840.0,35.2,47.29,93.8,46.66,105.5,44.14,23.4,29.78,46.9,28.25
1034,2757.33,2842.67,93.8,47.58,105.5,46.55,35.2,45.38,23.4,28.56,46.9,25.22
1035,2760.0,2845.33,105.5,48.39,93.8,48.15,35.2,43.23,23.4,27.69,117.2,26.35
1036,2762.67,2848.0,105.5,49.69,93.8,48.21,35.2,40.79,117.2,27.58,23.4,27.22
1037,2765.33,2850.67,105.5,50.41,93.8,47.67,35.2,38.14,117.2,28.24,23.4,26.95
1038,2768.0,2853.33,105.5,50.66,93.8,46.34,35.2,35.31,117.2,28.27,23.4,26.72
1039,2770.67,2856.0,105.5,50.34,93.8,44.3,35.2,32.21,117.2,27.76,23.4,26.61
1040,2773.33,2858.67,105.5,49.33,93.8,41.78,35.2,28.84,117.2,26.91,23.4,26.74
1041,2776.0,2861.33,105.5,47.68,93.8,38.89,23.4,27.11,117.2,25.76,35.2,25.4
1042,2778.67,2864.0,105.5,45.47,93.8,35.75,23.4,27.67,117.2,24.37,58.6,23.11
1043,2781.33,2866.67,105.5,42.74,93.8,32.49,23.4,28.26,58.6,24.68,117.2,22.86
1044,2784.0,2869.33,105.5,39.57,93.8,29.23,23.4,28.79,58.6,26.67,117.2,21.41
1045,2786.67,2872.0,105.5,35.78,23.4,29.3,58.6,28.51,93.8,26.32,70.3,23.04
1046,2789.33,2874.67,105.5,31.39,23.4,30.02,58.6,29.73,70.3,25.15,93.8,24.22
1047,2792.0,2877.33,23.4,31.07,58.6,30.18,70.3,27.4,105.5,26.66,93.8,22.93
1048,2794.67,2880.0,23.4,32.34,58.6,29.69,70.3,29.66,93.8,22.31,105.5,21.83
1049,2797.33,2882.67,23.4,33.59,70.3,31.98,58.6,28.11,35.2,23.62,93.8,21.96
1050,2800.0,2885.33,23.4,34.65,70.3,34.3,35.2,27.7,58.6,25.47,46.9,22.38
1051,2802.67,2888.0,70.3,36.46,23.4,35.54,35.2,32.26,46.9,24.54,58.6,22.0
1052,2805.33,2890.67,70.3,38.42,35.2,36.94,23.4,36.27,46.9,26.68,93.8,20.66
1053,2808.0,2893.33,35.2,41.44,70.3,40.12,23.4,36.91,46.9,28.77,82.0,24.76
1054,2810.67,2896.0,35.2,45.52,70.3,41.54,23.4,37.49,46.9,30.78,82.0,29.65
1055,2813.33,2898.67,35.2,49.2,70.3,42.58,23.4,37.83,82.0,34.32,46.9,32.55
1056,2816.0,2901.33,35.2,52.58,70.3,43.38,82.0,38.6,23.4,37.77,46.9,33.87
1057,2818.67,2904.0,35.2,55.58,70.3,44.03,82.0,42.31,23.4,37.37,46.9,34.74
1058,2821.33,2906.67,35.2,58.11,82.0,45.31,70.3,44.63,23.4,36.72,46.9,35.29
1059,2824.0,2909.33,35.2,60.14,82.0,47.46,70.3,45.34,23.4,35.81,46.9,35.7
1060,2826.67,2912.0,35.2,61.69,82.0,48.68,70.3,46.25,46.9,36.09,23.4,34.57
1061,2829.33,2914.67,35.2,62.96,82.0,49.03,70.3,47.22,46.9,36.45,23.4,32.84
1062,2832.0,2917.33,35.2,63.95,82.0,48.51,70.3,48.17,46.9,36.95,23.4,30.73
1063,2834.67,2920.0,35.2,64.63,70.3,48.98,82.0,47.09,46.9,37.85,23.4,28.41
1064,2837.33,2922.67,35.2,65.06,70.3,49.44,82.0,44.9,46.9,39.32,23.4,25.92
1065,2840.0,2925.33,35.2,65.29,70.3,49.41,82.0,42.01,46.9,41.48,23.4,23.32
1066,2842.67,2928.0,35.2,65.33,70.3,48.84,46.9,44.29,82.0,38.51,93.8,23.18
1067,2845.33,2930.67,35.2,65.19,46.9,47.63,70.3,47.63,82.0,34.55,93.8,22.87
1068,2848.0,2933.33,35.2,64.9,46.9,51.31,70.3,45.79,82.0,30.24,58.6,27.46
1069,2850.67,2936.0,35.2,64.52,46.9,55.09,70.3,43.36,58.6,32.55,82.0,25.76
1070,2853.33,2938.67,35.2,63.98,46.9,58.75,70.3,40.37,58.6,37.66,128.9,23.07
1071,2856.0,2941.33,35.2,63.21,46.9,62.08,58.6,42.41,70.3,37.01,128.9,22.41
1072,2858.67,2944.0,46.9,64.86,35.2,62.17,58.6,46.42,70.3,33.58,128.9,21.47
1073,2861.33,2946.67,46.9,66.87,35.2,60.89,58.6,49.44,70.3,30.34,140.6,20.44
1074,2864.0,2949.33,46.9,67.97,35.2,59.35,58.6,51.32,70.3,27.57,140.6,19.31
1075,2866.67,2952.0,46.9,68.1,35.2,57.43,58.6,51.93,70.3,25.49,23.4,19.43
1076,2869.33,2954.67,46.9,67.21,35.2,55.13,58.6,51.27,70.3,24.1,23.4,20.52
1077,2872.0,2957.33,46.9,65.31,35.2,52.35,58.6,49.42,70.3,23.33,23.4,21.51
1078,2874.67,2960.0,46.9,62.48,35.2,49.14,58.6,46.51,70.3,23.04,23.4,22.29
